 -----------------------------------------------------------------------

                        WAMIT  Version 7.41(x64)       

     Copyright (c) 1999-2022 WAMIT Incorporated                        
     Copyright (c) 1998 Massachusetts Institute of Technology          

 -----------------------------------------------------------------------

     The WAMIT software performs computations of wave interactions with
     floating or submerged vessels.  WAMIT is a registered trademark of
     WAMIT Incorporated.  This copy of the WAMIT software is licensed to 

            College of Engineering                          
            Oregon State University                         
            Corvallis, Oregon USA                           
             
     For educational use.                  Release date: 31 Oct 2022

 -----------------------------------------------------------------------


 Low-order panel method  (ILOWHI=0)                                     
                                                                        
 Input from Geometric Data File:         spar_D1_14m.gdf                
 Rhino->WAMIT file export (mesh)                                        
                                                                        
 Input from Potential Control File:      spar.pot                       
 spar.pot -- file type .gdf, ILOWHI=0, IRR=1                            
                                                                        
                                                                        
 POTEN run date and starting time:        06-Jun-2025  --  09:49:27     
     1     3   5.441791E-06  -7.749031E-08
     1     4  -4.548495E-06  -1.079633E-08
     1     5   3.132103E-02   1.291672E-04
     1     6  -1.239434E-04  -3.691399E-07
     2     1   7.311044E-06   3.964695E-08
     2     2   1.239276E-01   3.687624E-04
     2     3   1.851292E-05   1.292233E-07
     2     4  -3.133443E-02  -1.291452E-04
     2     5  -2.165731E-06   2.655036E-08
     2     6   1.115293E-03   3.318579E-06
     3     1  -2.309991E-04  -1.798456E-07
     3     2   4.361854E-04   2.675513E-07
     3     3   6.016691E-01   9.159620E-04
     3     4   9.761172E-04   7.647702E-07
     3     5  -5.284595E-03  -8.345881E-06
     3     6   4.137402E-06   2.584515E-09
     4     1  -3.768030E-05  -3.826166E-08
     4     2  -3.147752E-02  -1.290560E-04
     4     3   6.744021E-04   8.060209E-07
     4     4   3.949188E-02   4.519779E-05
     4     5  -5.224927E-05  -2.553564E-08
     4     6  -2.832594E-04  -1.161382E-06
     5     1   3.135488E-02   1.290284E-04
     5     2   7.965228E-05   2.276110E-08
     5     3  -5.446361E-03  -8.333076E-06
     5     4  -2.139761E-05  -2.268079E-08
     5     5   3.976403E-02   4.526136E-05
     5     6  -3.066941E-05  -1.288494E-07
     6     1  -1.238803E-04  -3.685585E-07
     6     2   1.115300E-03   3.318655E-06
     6     3   1.592240E-07   1.237980E-09
     6     4  -2.820058E-04  -1.162215E-06
     6     5  -3.136929E-05  -1.289563E-07
     6     6   1.016206E-05   3.023434E-08




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.914496E-02             86
     2   3.530161E-06            151
     3   2.136488E-02            175
     4   1.958329E-05           -179
     5   6.699937E-03             84
     6   1.915765E-05            -94


 ************************************************************************

 Wave period (sec) =  9.817483E-01        Wavenumber (kL) =  4.176753E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.239869E-01   3.109452E-04
     1     2   3.114510E-07  -2.016338E-08
     1     3   5.486771E-06  -6.899268E-08
     1     4  -4.543978E-06  -1.058880E-08
     1     5   3.133938E-02   1.093759E-04
     1     6  -1.240065E-04  -3.111934E-07
     2     1   7.300294E-06   3.679359E-08
     2     2   1.239907E-01   3.108801E-04
     2     3   1.851212E-05   1.114608E-07
     2     4  -3.135280E-02  -1.093535E-04
     2     5  -2.157099E-06   2.467615E-08
     2     6   1.115859E-03   2.797658E-06
     3     1  -2.313226E-04  -1.445946E-07
     3     2   4.367470E-04   2.060998E-07
     3     3   6.018159E-01   7.873363E-04
     3     4   9.762301E-04   6.645276E-07
     3     5  -5.286027E-03  -7.171009E-06
     3     6   4.143886E-06   1.999428E-09
     4     1  -3.761930E-05  -3.384207E-08
     4     2  -3.149602E-02  -1.092599E-04
     4     3   6.742281E-04   6.924647E-07
     4     4   3.949720E-02   3.843337E-05
     4     5  -5.224254E-05  -2.265210E-08
     4     6  -2.834258E-04  -9.832268E-07
     5     1   3.137330E-02   1.092445E-04
     5     2   7.973304E-05   1.724176E-08
     5     3  -5.447659E-03  -7.163789E-06
     5     4  -2.143310E-05  -1.896859E-08
     5     5   3.976930E-02   3.849162E-05
     5     6  -3.068700E-05  -1.091126E-07
     6     1  -1.239436E-04  -3.106861E-07
     6     2   1.115867E-03   2.797723E-06
     6     3   1.591268E-07   1.070047E-09
     6     4  -2.821709E-04  -9.840943E-07
     6     5  -3.138752E-05  -1.091791E-07
     6     6   1.016723E-05   2.548822E-08




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.730282E-02             86
     2   3.303892E-06            150
     3   1.950018E-02            175
     4   1.776424E-05           -179
     5   6.081353E-03             84
     6   1.731482E-05            -95


 ************************************************************************

 Wave period (sec) =  9.666445E-01        Wavenumber (kL) =  4.308296E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.240488E-01   2.607293E-04
     1     2   3.067507E-07  -1.554503E-08
     1     3   5.494192E-06  -6.118603E-08
     1     4  -4.538925E-06  -1.025749E-08
     1     5   3.135765E-02   9.209912E-05
     1     6  -1.240686E-04  -2.609294E-07
     2     1   7.313347E-06   3.394477E-08
     2     2   1.240526E-01   2.606714E-04
     2     3   1.857022E-05   9.581197E-08
     2     4  -3.137104E-02  -9.207711E-05
     2     5  -2.162006E-06   2.274459E-08
     2     6   1.116416E-03   2.345796E-06
     3     1  -2.316172E-04  -1.165128E-07
     3     2   4.371345E-04   1.586418E-07
     3     3   6.019529E-01   6.738145E-04
     3     4   9.761707E-04   5.740624E-07
     3     5  -5.287176E-03  -6.135045E-06
     3     6   4.147123E-06   1.542705E-09
     4     1  -3.771022E-05  -3.003545E-08
     4     2  -3.151435E-02  -9.198255E-05
     4     3   6.747341E-04   5.922806E-07
     4     4   3.950256E-02   3.249161E-05
     4     5  -5.226520E-05  -2.006984E-08
     4     6  -2.835910E-04  -8.277382E-07
     5     1   3.139159E-02   9.197573E-05
     5     2   7.981132E-05   1.330136E-08
     5     3  -5.448926E-03  -6.131719E-06
     5     4  -2.145188E-05  -1.595975E-08
     5     5   3.977473E-02   3.254445E-05
     5     6  -3.070468E-05  -9.187701E-08
     6     1  -1.240053E-04  -2.604884E-07
     6     2   1.116425E-03   2.345854E-06
     6     3   1.595795E-07   9.213732E-10
     6     4  -2.823356E-04  -8.286106E-07
     6     5  -3.140587E-05  -9.191724E-08
     6     6   1.017231E-05   2.137132E-08




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.559948E-02             85
     2   3.091878E-06            149
     3   1.776364E-02            175
     4   1.609149E-05           -179
     5   5.505107E-03             84
     6   1.561073E-05            -95


 ************************************************************************

 Wave period (sec) =  9.519984E-01        Wavenumber (kL) =  4.441879E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.241090E-01   2.174579E-04
     1     2   2.828328E-07  -1.175762E-08
     1     3   5.468450E-06  -5.416700E-08
     1     4  -4.536061E-06  -9.802775E-09
     1     5   3.137563E-02   7.712418E-05
     1     6  -1.241290E-04  -2.176179E-07
     2     1   7.303359E-06   3.110819E-08
     2     2   1.241127E-01   2.174065E-04
     2     3   1.859901E-05   8.222969E-08
     2     4  -3.138902E-02  -7.710296E-05
     2     5  -2.163846E-06   2.082067E-08
     2     6   1.116958E-03   1.956431E-06
     3     1  -2.320073E-04  -9.418159E-08
     3     2   4.375599E-04   1.216540E-07
     3     3   6.020930E-01   5.741080E-04
     3     4   9.763894E-04   4.933837E-07
     3     5  -5.288329E-03  -5.225793E-06
     3     6   4.152700E-06   1.188740E-09
     4     1  -3.778864E-05  -2.665760E-08
     4     2  -3.153242E-02  -7.700982E-05
     4     3   6.748720E-04   5.042523E-07
     4     4   3.950800E-02   2.731192E-05
     4     5  -5.222899E-05  -1.775336E-08
     4     6  -2.837539E-04  -6.929916E-07
     5     1   3.140962E-02   7.700896E-05
     5     2   7.990135E-05   1.040031E-08
     5     3  -5.450308E-03  -5.225313E-06
     5     4  -2.146870E-05  -1.350541E-08
     5     5   3.978014E-02   2.735932E-05
     5     6  -3.072167E-05  -7.693470E-08
     6     1  -1.240657E-04  -2.172357E-07
     6     2   1.116966E-03   1.956479E-06
     6     3   1.598812E-07   7.924603E-10
     6     4  -2.824969E-04  -6.938485E-07
     6     5  -3.142388E-05  -7.695731E-08
     6     6   1.017724E-05   1.782382E-08




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.402953E-02             85
     2   2.884813E-06            147
     3   1.614979E-02            175
     4   1.455680E-05           -179
     5   4.970358E-03             84
     6   1.404012E-05            -95


 ************************************************************************

 Wave period (sec) =  9.377894E-01        Wavenumber (kL) =  4.577500E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.241670E-01   1.804126E-04
     1     2   2.821125E-07  -8.603521E-09
     1     3   5.486654E-06  -4.760045E-08
     1     4  -4.536326E-06  -9.248275E-09
     1     5   3.139308E-02   6.423405E-05
     1     6  -1.241869E-04  -1.805386E-07
     2     1   7.303322E-06   2.835189E-08
     2     2   1.241708E-01   1.803671E-04
     2     3   1.854765E-05   7.005553E-08
     2     4  -3.140651E-02  -6.421403E-05
     2     5  -2.160651E-06   1.892637E-08
     2     6   1.117481E-03   1.623093E-06
     3     1  -2.320506E-04  -7.634318E-08
     3     2   4.379181E-04   9.323919E-08
     3     3   6.022186E-01   4.869632E-04
     3     4   9.764099E-04   4.217002E-07
     3     5  -5.289717E-03  -4.431514E-06
     3     6   4.156570E-06   9.157317E-10
     4     1  -3.775326E-05  -2.368715E-08
     4     2  -3.155001E-02  -6.412417E-05
     4     3   6.745564E-04   4.274980E-07
     4     4   3.951334E-02   2.282981E-05
     4     5  -5.225363E-05  -1.566566E-08
     4     6  -2.839121E-04  -5.770287E-07
     5     1   3.142710E-02   6.412743E-05
     5     2   7.996403E-05   8.319368E-09
     5     3  -5.451459E-03  -4.432814E-06
     5     4  -2.149706E-05  -1.146455E-08
     5     5   3.978542E-02   2.287190E-05
     5     6  -3.073892E-05  -6.406994E-08
     6     1  -1.241237E-04  -1.802092E-07
     6     2   1.117488E-03   1.623133E-06
     6     3   1.594424E-07   6.760974E-10
     6     4  -2.826546E-04  -5.778537E-07
     6     5  -3.144132E-05  -6.408224E-08
     6     6   1.018199E-05   1.478683E-08




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.258710E-02             85
     2   2.694231E-06            146
     3   1.465300E-02            175
     4   1.314751E-05           -179
     5   4.475973E-03             83
     6   1.259699E-05            -95


 ************************************************************************

 Wave period (sec) =  9.239984E-01        Wavenumber (kL) =  4.715162E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.242226E-01   1.488989E-04
     1     2   2.646466E-07  -6.097721E-09
     1     3   5.465525E-06  -4.172261E-08
     1     4  -4.538451E-06  -8.657373E-09
     1     5   3.140996E-02   5.321346E-05
     1     6  -1.242426E-04  -1.489973E-07
     2     1   7.295894E-06   2.569311E-08
     2     2   1.242263E-01   1.488589E-04
     2     3   1.858758E-05   5.944179E-08
     2     4  -3.142341E-02  -5.319471E-05
     2     5  -2.165334E-06   1.709593E-08
     2     6   1.117980E-03   1.339537E-06
     3     1  -2.326907E-04  -6.211609E-08
     3     2   4.381690E-04   7.130900E-08
     3     3   6.023402E-01   4.111752E-04
     3     4   9.762520E-04   3.586169E-07
     3     5  -5.290795E-03  -3.741206E-06
     3     6   4.159546E-06   7.033957E-10
     4     1  -3.773910E-05  -2.101598E-08
     4     2  -3.156693E-02  -5.310955E-05
     4     3   6.747146E-04   3.607871E-07
     4     4   3.951846E-02   1.897906E-05
     4     5  -5.224995E-05  -1.378885E-08
     4     6  -2.840644E-04  -4.779051E-07
     5     1   3.144383E-02   5.311550E-05
     5     2   8.001610E-05   6.783260E-09
     5     3  -5.452378E-03  -3.743580E-06
     5     4  -2.150377E-05  -9.769757E-09
     5     5   3.979058E-02   1.901614E-05
     5     6  -3.075519E-05  -5.307010E-08
     6     1  -1.241794E-04  -1.487139E-07
     6     2   1.117987E-03   1.339572E-06
     6     3   1.598848E-07   5.748566E-10
     6     4  -2.828067E-04  -4.786854E-07
     6     5  -3.145823E-05  -5.307609E-08
     6     6   1.018655E-05   1.220340E-08




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.126596E-02             85
     2   2.513308E-06            145
     3   1.326784E-02            175
     4   1.185610E-05           -178
     5   4.020571E-03             83
     6   1.127515E-05            -95


 ************************************************************************

 Wave period (sec) =  9.106072E-01        Wavenumber (kL) =  4.854863E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.242755E-01   1.222592E-04
     1     2   2.556189E-07  -4.081286E-09
     1     3   5.490743E-06  -3.638183E-08
     1     4  -4.538415E-06  -8.024092E-09
     1     5   3.142618E-02   4.385359E-05
     1     6  -1.242956E-04  -1.223347E-07
     2     1   7.289593E-06   2.314273E-08
     2     2   1.242793E-01   1.222242E-04
     2     3   1.864755E-05   5.020047E-08
     2     4  -3.143962E-02  -4.383642E-05
     2     5  -2.167732E-06   1.534517E-08
     2     6   1.118457E-03   1.099842E-06
     3     1  -2.327206E-04  -5.082974E-08
     3     2   4.386578E-04   5.444274E-08
     3     3   6.024664E-01   3.455955E-04
     3     4   9.764392E-04   3.033047E-07
     3     5  -5.292081E-03  -3.144010E-06
     3     6   4.163412E-06   5.400881E-10
     4     1  -3.778488E-05  -1.859583E-08
     4     2  -3.158320E-02  -4.375679E-05
     4     3   6.749296E-04   3.031400E-07
     4     4   3.952350E-02   1.569392E-05
     4     5  -5.231817E-05  -1.209560E-08
     4     6  -2.842112E-04  -3.937378E-07
     5     1   3.146007E-02   4.376442E-05
     5     2   8.006304E-05   5.633773E-09
     5     3  -5.453740E-03  -3.147080E-06
     5     4  -2.152109E-05  -8.342964E-09
     5     5   3.979554E-02   1.572632E-05
     5     6  -3.077076E-05  -4.372751E-08
     6     1  -1.242322E-04  -1.220920E-07
     6     2   1.118464E-03   1.099871E-06
     6     3   1.603008E-07   4.865126E-10
     6     4  -2.829523E-04  -3.944658E-07
     6     5  -3.147444E-05  -4.373018E-08
     6     6   1.019090E-05   1.001959E-08




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   1.005968E-02             85
     2   2.340230E-06            143
     3   1.198878E-02            175
     4   1.067535E-05           -178
     5   3.602613E-03             83
     6   1.006818E-05            -95


 ************************************************************************

 Wave period (sec) =  8.975985E-01        Wavenumber (kL) =  4.996603E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.243257E-01   9.987805E-05
     1     2   2.585966E-07  -2.483148E-09
     1     3   5.391528E-06  -3.163564E-08
     1     4  -4.539225E-06  -7.366552E-09
     1     5   3.144157E-02   3.595554E-05
     1     6  -1.243457E-04  -9.993493E-08
     2     1   7.294189E-06   2.074444E-08
     2     2   1.243294E-01   9.984754E-05
     2     3   1.862353E-05   4.226740E-08
     2     4  -3.145505E-02  -3.593997E-05
     2     5  -2.148051E-06   1.368686E-08
     2     6   1.118908E-03   8.984673E-07
     3     1  -2.328757E-04  -4.153529E-08
     3     2   4.388549E-04   4.148350E-08
     3     3   6.025747E-01   2.891360E-04
     3     4   9.764527E-04   2.552756E-07
     3     5  -5.293038E-03  -2.630170E-06
     3     6   4.164206E-06   4.146172E-10
     4     1  -3.781107E-05  -1.641222E-08
     4     2  -3.159869E-02  -3.586641E-05
     4     3   6.752065E-04   2.534813E-07
     4     4   3.952828E-02   1.291031E-05
     4     5  -5.228974E-05  -1.056875E-08
     4     6  -2.843504E-04  -3.227313E-07
     5     1   3.147560E-02   3.587478E-05
     5     2   8.012284E-05   4.764431E-09
     5     3  -5.454541E-03  -2.633461E-06
     5     4  -2.152872E-05  -7.132428E-09
     5     5   3.980038E-02   1.293844E-05
     5     6  -3.078577E-05  -3.584436E-08
     6     1  -1.242825E-04  -9.972777E-08
     6     2   1.118917E-03   8.984932E-07
     6     3   1.602096E-07   4.107559E-10
     6     4  -2.830911E-04  -3.234030E-07
     6     5  -3.148968E-05  -3.584547E-08
     6     6   1.019500E-05   8.184943E-09




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   8.961608E-03             85
     2   2.176100E-06            142
     3   1.081034E-02            175
     4   9.597954E-06           -178
     5   3.220364E-03             83
     6   8.969424E-06            -95


 ************************************************************************

 Wave period (sec) =  8.849562E-01        Wavenumber (kL) =  5.140383E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.243731E-01   8.118801E-05
     1     2   2.427314E-07  -1.256382E-09
     1     3   5.467722E-06  -2.746071E-08
     1     4  -4.537710E-06  -6.723752E-09
     1     5   3.145620E-02   2.933305E-05
     1     6  -1.243934E-04  -8.122979E-08
     2     1   7.300448E-06   1.848510E-08
     2     2   1.243767E-01   8.116155E-05
     2     3   1.862267E-05   3.541433E-08
     2     4  -3.146965E-02  -2.931909E-05
     2     5  -2.165333E-06   1.215897E-08
     2     6   1.119336E-03   7.303098E-07
     3     1  -2.328551E-04  -3.408607E-08
     3     2   4.390032E-04   3.140957E-08
     3     3   6.026849E-01   2.407766E-04
     3     4   9.765490E-04   2.137159E-07
     3     5  -5.294328E-03  -2.190093E-06
     3     6   4.167635E-06   3.171789E-10
     4     1  -3.792609E-05  -1.442003E-08
     4     2  -3.161342E-02  -2.925198E-05
     4     3   6.752430E-04   2.110093E-07
     4     4   3.953286E-02   1.056730E-05
     4     5  -5.231888E-05  -9.209936E-09
     4     6  -2.844823E-04  -2.632079E-07
     5     1   3.149009E-02   2.926056E-05
     5     2   8.021166E-05   4.098869E-09
     5     3  -5.455496E-03  -2.193501E-06
     5     4  -2.157277E-05  -6.107236E-09
     5     5   3.980493E-02   1.059151E-05
     5     6  -3.079976E-05  -2.923461E-08
     6     1  -1.243298E-04  -8.105380E-08
     6     2   1.119343E-03   7.303315E-07
     6     3   1.600953E-07   3.450418E-10
     6     4  -2.832227E-04  -2.638205E-07
     6     5  -3.150447E-05  -2.923522E-08
     6     6   1.019889E-05   6.652934E-09




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   7.965060E-03             85
     2   2.026494E-06            140
     3   9.727131E-03            175
     4   8.612012E-06           -178
     5   2.872000E-03             83
     6   7.972175E-06            -95


 ************************************************************************

 Wave period (sec) =  8.726652E-01        Wavenumber (kL) =  5.286202E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.244176E-01   6.567348E-05
     1     2   2.441229E-07  -3.289315E-10
     1     3   5.465437E-06  -2.367608E-08
     1     4  -4.538528E-06  -6.086626E-09
     1     5   3.146996E-02   2.381457E-05
     1     6  -1.244380E-04  -6.570322E-08
     2     1   7.302877E-06   1.639869E-08
     2     2   1.244213E-01   6.565064E-05
     2     3   1.866003E-05   2.950873E-08
     2     4  -3.148343E-02  -2.380215E-05
     2     5  -2.165258E-06   1.072073E-08
     2     6   1.119736E-03   5.907263E-07
     3     1  -2.330593E-04  -2.806961E-08
     3     2   4.395381E-04   2.378306E-08
     3     3   6.027885E-01   1.995693E-04
     3     4   9.767002E-04   1.780770E-07
     3     5  -5.295223E-03  -1.815202E-06
     3     6   4.171192E-06   2.416826E-10
     4     1  -3.788693E-05  -1.263455E-08
     4     2  -3.162726E-02  -2.374149E-05
     4     3   6.753656E-04   1.748603E-07
     4     4   3.953717E-02   8.607830E-06
     4     5  -5.230910E-05  -7.985374E-09
     4     6  -2.846071E-04  -2.136200E-07
     5     1   3.150380E-02   2.374991E-05
     5     2   8.020067E-05   3.558856E-09
     5     3  -5.456721E-03  -1.818505E-06
     5     4  -2.154366E-05  -5.227488E-09
     5     5   3.980917E-02   8.628582E-06
     5     6  -3.081327E-05  -2.372754E-08
     6     1  -1.243744E-04  -6.555414E-08
     6     2   1.119743E-03   5.907448E-07
     6     3   1.603858E-07   2.881850E-10
     6     4  -2.833470E-04  -2.141728E-07
     6     5  -3.151825E-05  -2.372830E-08
     6     6   1.020254E-05   5.381269E-09




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   7.063351E-03             84
     2   1.879735E-06            138
     3   8.733805E-03            174
     4   7.716974E-06           -178
     5   2.555602E-03             83
     6   7.069841E-06            -96


 ************************************************************************

 Wave period (sec) =  8.607109E-01        Wavenumber (kL) =  5.434061E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.244594E-01   5.286994E-05
     1     2   2.364322E-07   3.610623E-10
     1     3   5.452050E-06  -2.036234E-08
     1     4  -4.527943E-06  -5.469825E-09
     1     5   3.148296E-02   1.924375E-05
     1     6  -1.244797E-04  -5.289025E-08
     2     1   7.302418E-06   1.444449E-08
     2     2   1.244631E-01   5.285037E-05
     2     3   1.868286E-05   2.445302E-08
     2     4  -3.149642E-02  -1.923279E-05
     2     5  -2.160959E-06   9.421084E-09
     2     6   1.120111E-03   4.755379E-07
     3     1  -2.330505E-04  -2.313710E-08
     3     2   4.396996E-04   1.794392E-08
     3     3   6.028844E-01   1.646357E-04
     3     4   9.763695E-04   1.476357E-07
     3     5  -5.295939E-03  -1.497466E-06
     3     6   4.173210E-06   1.841770E-10
     4     1  -3.797214E-05  -1.100669E-08
     4     2  -3.164026E-02  -1.917853E-05
     4     3   6.753922E-04   1.442488E-07
     4     4   3.954129E-02   6.979407E-06
     4     5  -5.228675E-05  -6.902290E-09
     4     6  -2.847243E-04  -1.725592E-07
     5     1   3.151691E-02   1.918650E-05
     5     2   8.024350E-05   3.120274E-09
     5     3  -5.457406E-03  -1.500556E-06
     5     4  -2.159388E-05  -4.469680E-09
     5     5   3.981329E-02   6.997059E-06
     5     6  -3.082570E-05  -1.916699E-08
     6     1  -1.244160E-04  -5.276467E-08
     6     2   1.120119E-03   4.755531E-07
     6     3   1.606810E-07   2.396567E-10
     6     4  -2.834637E-04  -1.730534E-07
     6     5  -3.153118E-05  -1.916796E-08
     6     6   1.020597E-05   4.331856E-09




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   6.249873E-03             84
     2   1.745021E-06            137
     3   7.825042E-03            174
     4   6.902081E-06           -177
     5   2.269206E-03             83
     6   6.255741E-06            -96


 ************************************************************************

 Wave period (sec) =  8.490797E-01        Wavenumber (kL) =  5.583959E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.244984E-01   4.236409E-05
     1     2   2.200359E-07   8.424692E-10
     1     3   5.377951E-06  -1.742052E-08
     1     4  -4.529552E-06  -4.877650E-09
     1     5   3.149509E-02   1.548005E-05
     1     6  -1.245190E-04  -4.237708E-08
     2     1   7.320205E-06   1.268672E-08
     2     2   1.245022E-01   4.234736E-05
     2     3   1.867351E-05   2.018925E-08
     2     4  -3.150855E-02  -1.547050E-05
     2     5  -2.158554E-06   8.225101E-09
     2     6   1.120463E-03   3.810238E-07
     3     1  -2.329972E-04  -1.906004E-08
     3     2   4.398589E-04   1.342061E-08
     3     3   6.029821E-01   1.351766E-04
     3     4   9.765572E-04   1.217925E-07
     3     5  -5.297000E-03  -1.229526E-06
     3     6   4.174894E-06   1.396320E-10
     4     1  -3.783731E-05  -9.568176E-09
     4     2  -3.165246E-02  -1.542235E-05
     4     3   6.755969E-04   1.184373E-07
     4     4   3.954513E-02   5.634276E-06
     4     5  -5.231594E-05  -5.939113E-09
     4     6  -2.848342E-04  -1.387589E-07
     5     1   3.152902E-02   1.542975E-05
     5     2   8.032569E-05   2.744979E-09
     5     3  -5.457930E-03  -1.232342E-06
     5     4  -2.159291E-05  -3.815807E-09
     5     5   3.981715E-02   5.649204E-06
     5     6  -3.083766E-05  -1.541258E-08
     6     1  -1.244551E-04  -4.227143E-08
     6     2   1.120472E-03   3.810368E-07
     6     3   1.606430E-07   1.984370E-10
     6     4  -2.835731E-04  -1.391972E-07
     6     5  -3.154329E-05  -1.541388E-08
     6     6   1.020917E-05   3.470813E-09




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   5.518129E-03             84
     2   1.618225E-06            135
     3   6.995640E-03            174
     4   6.162683E-06           -177
     5   2.010824E-03             82
     6   5.523406E-06            -96


 ************************************************************************

 Wave period (sec) =  8.377586E-01        Wavenumber (kL) =  5.735896E+00
 ------------------------------------------------------------------------


    ADDED-MASS AND DAMPING COEFFICIENTS
     I     J         A(I,J)         B(I,J)

     1     1   1.245350E-01   3.379194E-05
     1     2   2.283832E-07   1.155698E-09
     1     3   5.424576E-06  -1.482516E-08
     1     4  -4.532640E-06  -4.322397E-09
     1     5   3.150647E-02   1.239871E-05
     1     6  -1.245556E-04  -3.379936E-08
     2     1   7.318717E-06   1.107700E-08
     2     2   1.245387E-01   3.377778E-05
     2     3   1.874714E-05   1.662693E-08
     2     4  -3.151992E-02  -1.239044E-05
     2     5  -2.163948E-06   7.154864E-09
     2     6   1.120792E-03   3.039092E-07
     3     1  -2.333956E-04  -1.573536E-08
     3     2   4.400749E-04   1.001366E-08
     3     3   6.030698E-01   1.104627E-04
     3     4   9.764900E-04   9.997552E-08
     3     5  -5.297448E-03  -1.004802E-06
     3     6   4.178336E-06   1.055407E-10
     4     1  -3.803940E-05  -8.272538E-09
     4     2  -3.166388E-02  -1.234810E-05
     4     3   6.754829E-04   9.676343E-08
     4     4   3.954876E-02   4.529652E-06
     4     5  -5.231542E-05  -5.095013E-09
     4     6  -2.849365E-04  -1.110956E-07
     5     1   3.154043E-02   1.235481E-05
     5     2   8.035774E-05   2.417721E-09
     5     3  -5.459046E-03  -1.007311E-06
     5     4  -2.162363E-05  -3.253032E-09
     5     5   3.982074E-02   4.542210E-06
     5     6  -3.084839E-05  -1.233956E-08
     6     1  -1.244917E-04  -3.371093E-08
     6     2   1.120800E-03   3.039200E-07
     6     3   1.612207E-07   1.638676E-10
     6     4  -2.836751E-04  -1.114808E-07
     6     5  -3.155470E-05  -1.234118E-08
     6     6   1.021216E-05   2.768296E-09




    DIFFRACTION EXCITING FORCES AND MOMENTS

  Wave Heading (deg) :      0

     I     Mod[Xh(I)]     Pha[Xh(I)]

     1   4.861822E-03             84
     2   1.499305E-06            133
